recovery_strategy,fault_type,prompt_length_label,concurrency_level,total_requests,successful_requests,failed_requests,success_rate,p50_latency_s,p95_latency_s,p99_latency_s,mean_latency_s,mean_recovery_time_s,mean_recomputation_fraction,throughput_req_per_s,mean_ttft_s,p95_ttft_s,total_duration_s
token_commit_resume,kill,long,1,20,20,0,1.0,0.8535726851156542,1.4375925018263962,1.5048574170253959,1.0721973368063398,1.074300132046742,0.3015625,0.932664133387963,0.012000000000000002,0.012,21.443946736126797
token_commit_resume,kill,long,4,20,20,0,1.0,1.0214589665429559,1.4143139309756907,1.483479508031348,1.1484558436467998,1.1127469958103653,0.340625,0.8707343913032558,0.012000000000000002,0.012,22.969116872935995
token_commit_resume,kill,long,8,20,20,0,1.0,1.174196071309551,1.4378619782310709,1.4631919685607382,1.1906445953281182,1.0503426137209897,0.2328125,0.8398811903080328,0.012000000000000002,0.012,23.812891906562363
token_commit_resume,delay,short,1,20,20,0,1.0,1.000279680132428,1.544649651633459,1.5897702073414846,1.0858981436986295,0.5453282474476702,0.0,0.9208966842395545,0.2846641237238351,0.744649651633459,21.71796287397259
token_commit_resume,delay,short,4,20,20,0,1.0,0.9908250818874141,1.609781584300185,1.6246865051734467,1.149933346783935,0.5222179675996304,0.0,0.86961561968201,0.22088718703985216,0.6879815843001851,22.9986669356787
token_commit_resume,delay,short,8,20,20,0,1.0,1.1169777483314853,1.7954387970618555,1.8553816013641273,1.3167366803785208,0.5874826078024938,0.0,0.7594532869507049,0.24699304312099754,0.7112387970618556,26.334733607570417
token_commit_resume,delay,medium,1,20,20,0,1.0,0.8374580729385048,1.5727859384856138,1.5738090054473257,1.013453953779695,0.5765913577010046,0.0,0.9867246520881837,0.21380697519535152,0.7727859384856136,20.269079075593897
token_commit_resume,delay,medium,4,20,20,0,1.0,0.9791393658604017,1.6835846518296285,1.6909898121628752,1.1374044861486983,0.5809065277352164,0.0,0.8791947034973322,0.21531728470732578,0.7617846518296284,22.748089722973965
token_commit_resume,delay,medium,8,20,20,0,1.0,1.129939234488084,1.7308285886136188,1.8544791492730996,1.2905251987660877,0.4910585567784976,0.0,0.7748783215681398,0.20842342271139896,0.6466285886136187,25.810503975321755
token_commit_resume,delay,long,1,20,20,0,1.0,0.8490873896492808,1.5864839013187702,1.5881927589687352,1.0298820142880603,0.6100462468966462,0.0,0.9709850119508433,0.22551618641382606,0.78648390131877,20.597640285761205
